review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1
R1W8S5FIAGN0WP," Great healing butter! Inexpensive too!",Quartney,https://www.amazon.com/gp/profile/amzn1.account.AEUYS3J2MSVQTIVWARQO6C52RLBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 19, 2019",My infant daughter has eczema on her face and behind her neck. I looked for other remedies and nothing worked. I came across this product in a search and read the reviews. This product is great! Her skin was red behind the neck. It looked like raw skin. It is literally clearing up! Her face has already cleared up! Overall great product! It's inexpensive and smells great too!,true,false,,
R2Z5ECXC7836UQ," Great for your sensitive baby",mollie,https://www.amazon.com/gp/profile/amzn1.account.AHN32LSATZSBVUTDEPFSBIXZGDMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 11, 2021",Let me start by saying the smell is wonderful! I was looking for something gentle to use on my babies face and scalp for his cradle cap and this is it. I am now about to purchase my second jar. Grandma thinks it’s bit expensive for the size but honestly I love this product and you can’t put a price on making sure your babies skin is taken care of! I would love to see bigger jar options.,true,false,https://images-na.ssl-images-amazon.com/images/I/81HpAinvrCL.jpg,https://images-na.ssl-images-amazon.com/images/I/81HpAinvrCL.jpg
R2P5FB3EWVV9L0," Works GREAT, smells bad.",Lindsay Nicole,https://www.amazon.com/gp/profile/amzn1.account.AGTPZZXLZLGV2DIUSXPANURDMR2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 14, 2019","After 2x using it on my toddlers facial eczema, it has cleared! Wonder ointment. Smells like peanut butter... not a fan. Definitely won’t be using daily due to the smell but for occasional use it’s a miracle.",true,false,,
R1WT7HEJVX72Q1," Wonderful Balm",D,https://www.amazon.com/gp/profile/amzn1.account.AFDPSNZKU6RSCK5CBM22L6EQJBZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 4, 2018","This is a great balm. My baby had a bit of baby eczema, and her skin will get irritated/red in the folds of her neck from formula dripping down her neck or drool. This has helped tremendously. I use it every morning when we are getting ready for the day, rubbing around her neck and rubbing into red spots I see, and works like a charm!",true,false,,
RV8IB9KDWLJK8," Thank you 🙏🏻",Autumn Fay Labourdette,https://www.amazon.com/gp/profile/amzn1.account.AFB6LD2PLTTDEIXULNBPOIBMZYXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 3, 2020",Amazing. My sons skin started to break out really bad. This is the first product I bought for it and it worked within a week. I read the other reviews saying to be patient and luckily I was. Took about 1.5 days to see the redness disappear and his rash/break out disappeared within a week. He just got another breakout along his left temple yesterday and I’m applying it again. It’s been 3 weeks since he’s had anything. Love this product. Thank you 🙏🏻,true,false,,
R31XXSDIV58BKO," Worth every penny!",Skippy33,https://www.amazon.com/gp/profile/amzn1.account.AHHQOZ2GFSUKXJRC5TCVMLARJV6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 14, 2018","Upon first use of the baby healing balm, my son's chapped nose was healed overnight! Haven't needed to use the diaper rash balm yet, but I'm excited to see how quickly it works! So glad I did my research and made this purchase! Even better, it's made in the USA!",true,false,,
R2QZBN6HQR4JA6," Good stuff",Rocio,https://www.amazon.com/gp/profile/amzn1.account.AG2BDNIBQ4CMLAQXBFI2RKNMINGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 23, 2020",I ordered this because I did not wanna wait for tubby todd that everyone recommended for baby acne. This stuff is amazing!!! Helped clear the acne and also some cradle cap that my son was developing. I use it once a day,true,false,,
R2Z2DSTKR01TEG," Great for eczema",E. Herrley,https://www.amazon.com/gp/profile/amzn1.account.AH53BIKQ2AHDTJJQLGGH36OHXTBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"October 28, 2019",I originally bought it for my newborns baby acne which it did not help with (I don’t know if this stuff is officially supposed to help with baby acne or not). It did work magic on my toddlers eczema though! Cleared it up in 2 days!,true,false,,
R29T2ZN6IHQ18J," I read all the great reviews but was still a little skeptical about it ...",Osiablue,https://www.amazon.com/gp/profile/amzn1.account.AEMCABOSBPTO654AW7TDCKJT3PCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 29, 2017","I read all the great reviews but was still a little skeptical about it clearing up my 7 month olds eczema. I was wrong, and this stuff is AWESOME! It CLEARED up his eczema completely and it did it in a week or two. I applied it at most diaper changes and after every bath. It skin is sooooo much better! I would recommend this to all!",true,false,,
R13KLS2Y5L415S," Very effective for babies!",Vanessa R Trupiano,https://www.amazon.com/gp/profile/amzn1.account.AGMEUD2SIO4D754SEOAAEHAVAM4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 2, 2020","This stuff is really amazing on how effective it is. Within a few days, our baby’s skin was soft and all of the dry patches of skin on her body were gone! The container is small but you don’t need very much.",true,false,,
R1OBKB2VTG0NZ5," Baby Seborrheic dermititis and eczema miracle!",Jlobmt,https://www.amazon.com/gp/profile/amzn1.account.AF27ZHA5VP3JWYJFELSECW4LIG3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"October 24, 2020",I have been applying this to my 6 wk baby and the results are amazing. Right off on the first day his skin felt softer and the tiny pimples where clearing up. He has baby eczema and seborrheic dermititis. Little dry crust was covering his ears and eyebrows after one day use his ears improved drastically and now his eyebrows are almost completely healed. After trying numerous things in the past weeks nothing has worked like this ointment has. My baby is back to baby smooth skin.,true,false,,
R3N3ZLNTOY1JN," Smells like chocolate",MTsang,https://www.amazon.com/gp/profile/amzn1.account.AH2Y4XWQ3OMNMQLVTCE75U4DQERA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"June 19, 2020",This has so many reviews so I brought it to try but it’s smells like chocolate so my daughter didn’t like it. I think it’s for those with eczema has recovered from eczema and keeps the skin moisture so it doesn’t come back. It didn’t help my sons eczema.,true,false,,
R3SXK3MM523TN3," This product is amazing. It has kind of an earthy cocoa butter ...",Andrea,https://www.amazon.com/gp/profile/amzn1.account.AHMUU6WT76EY6Z2634YGF7HGJPGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 26, 2018","I received this item already “expired” per the date on the bottom. I contacted the seller and they explained that they are a small family business and that the number on the bottom is just a stock #.

This product is amazing. It has kind of an earthy cocoa butter scent and is easy to apply. It has done wonders for my 4 month olds bad eczema. I do lock it in with Aquaphor on top so I’m not sure how it works alone. You need to give it at least 5 days to see if this product works for you. My only complaint is that the bottle goes FAST if you’re putting it all over the body like we are.",true,false,,
R27XRS6LTJ0BJF," LOVE IT!❤❤❤👌",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AH2JBQZ7PYAVUOB3DPVISTNPQ6NA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 20, 2020","I swear I LOVE this product. This worked like a magic for my baby I wish to picture of my baby when his face, ears and neck was covered with baby acne. I am so happy and will reccomend this product for every mom 100%",true,false,,
R3JI8PQBWEBDWL," Thanks for the great product.",Megan,https://www.amazon.com/gp/profile/amzn1.account.AFJOG7H67OTLCNTJAJGQLWPP4EGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 3, 2017",Thank you!! My two year old son has had this mystery 'rash' for over a week. We have no idea what caused it but he was scratching his entire body all the time. He finally seemed to calm down with the scratching but his skin still felt rough and bumpy all over with flaky skin. I used this one time after his bath and this morning there is already a difference in the smoothness of his skin!! Very very impressed. Thanks for the great product.,true,false,,
R2BKN68VKZT5XF," Ehh not impressed",Amanda Lyerly,https://www.amazon.com/gp/profile/amzn1.account.AHQRWP7JMBM2ZIJADOJFPXY53YVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"May 3, 2019","I didn’t love or hate this product. The cream is very thick and it doesn’t rub on well. It didn’t seem to moisturize her skin any better or worse than any other cream. I used it her hair and it didn’t help or make her cradle crap any worse. I will continue to use it, but I wouldn’t purchase it again. I personally don’t think it smells that well either.",true,false,,
RSWEBKO51KEG5," Good for everything",new mom,https://www.amazon.com/gp/profile/amzn1.account.AGTKGC5DNBIH3UPXZML2H32QXEVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 30, 2020",My beautiful 3 week old developed baby acne or dermatitis they called it. This stuff cleared her skin 50 percent in 1 day. The bumps were down halfway in just one day. I damped a rag and wiped her face with Dove sensitive baby wash first. I'm going to have my teens use this stuff on their face and me to along with the dove wash. I'm excited about it. This will be our new skincare routine. Will also use this stuff on my scalp for seborrheic dermatitis. Let's see how magical it is there.,true,false,,
R3OC9TVF9T57R4," It Eorks a",Anne L.,https://www.amazon.com/gp/profile/amzn1.account.AH6NS5R6PKCWMSITG3BBHAZE34IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 25, 2019","I purchased this product for it’s natural healing properties for grand baby.
It worked within the first few hours after application.
Coco scent, non greasy!",true,false,,
R8VE2CW4HANUP," The greatest skin moisturizer EVER!",Sunny,https://www.amazon.com/gp/profile/amzn1.account.AGSKQ5XGDR7BX77JRGYOHTFXUP6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 1, 2017","I began using these products on my 2 month old. Although I was liberal with other lotions, she continued to suffer from baby acne and dry skin. The body wash feels velvety and the body cream feels smooth and smells like coco butter. We've been using the products for about 2 weeks and her skin looks and feels amazing. I apply the cream at least 2-3 times daily and limit baths to every other day. I would definitely recommend these! I've already purchased more to keep in reserve.",true,false,,
RF02QUSHPYTWK," IT REALLY WORKS!!!",JW,https://www.amazon.com/gp/profile/amzn1.account.AED6Y4Z6KQKQA233Y5A3RZPWHFMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 20, 2020","Bought this product for severe eczema, covering most of back and stomach. The doctor rated the eczema an 8 out of 10, 10 being the worst he's seen; so it really was pretty bad. With one use the eczema was 90% gone. Ive used other products with little success, including two prescriptions. It was truly a miracle product!

It has a faint smell, similar to coco butter or faintly like chocolate. I dont find it unpleasant.

Slightly difficult to get out of container, but it works so well that I dont really care.",true,false,,
R2O2N69KEFJZ1S," Yessss!",Crystal Small,https://www.amazon.com/gp/profile/amzn1.account.AE7J6CNPZR6YQLDIQJ5TDACQXKUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 20, 2018","This product works great and quickly. My newborn had a little rash under his neck in the rolls (where they don't let you get to easily). I put a little on and by the end of the day the rash settled down and was almost gone. I don't care much for the smell, but it works really well. A little goes a long way so it's definitely well priced.",true,false,,
R1M9V4MI2WOUFS," Hasn’t worked as of yet...",Janet,https://www.amazon.com/gp/profile/amzn1.account.AEL522ZSK5BERA7VVNVCLQOG2EUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"July 30, 2019","I was so excited to try this! My son suffers from eczema and has been flaring up. I always use natural products and was hoping this was going to help! But it hasn’t helped yet, I’ll continue to use and hope for the best! The smell is weird, so my toddler says it stinks, but we got past it!",true,false,,
R1PFRE6YD4N9PP," Quick Healing!",Jeanene C,https://www.amazon.com/gp/profile/amzn1.account.AFCRLXC7ZVDAXDPQPJXKVQD4AN6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 9, 2017","I purchased this along with the Bella B Bee Gone Cradle Cap Baby Shampoo and with one application, the cradle cap was gone. I'm not sure how it will work with other shampoos, but if you are looking to take care of the problem immediately, then try them both as it was suggested on the page. This smells like Coco butter -- smells so good!.",true,false,,
